Entity,Code,Year,Renewables (% electricity)
Malaysia,MYS,2005,6.7079988
Malaysia,MYS,2006,6.7215495
Malaysia,MYS,2007,6.208426
Malaysia,MYS,2008,7.5778904
Malaysia,MYS,2009,7.141625
Malaysia,MYS,2010,6.106748
Malaysia,MYS,2011,7.5572705
Malaysia,MYS,2012,8.03045
Malaysia,MYS,2013,9.254791
Malaysia,MYS,2014,9.703669
Malaysia,MYS,2015,9.952702
Malaysia,MYS,2016,13.463135
Malaysia,MYS,2017,17.39293
Malaysia,MYS,2018,16.59632
Malaysia,MYS,2019,16.115656
Malaysia,MYS,2020,18.037918
Malaysia,MYS,2021,19.313526
Mexico,MEX,1985,31.253574
Mexico,MEX,1986,24.793179
Mexico,MEX,1987,22.326666
Mexico,MEX,1988,23.58453
Mexico,MEX,1989,25.014498
Mexico,MEX,1990,25.177782
Mexico,MEX,1991,22.136204
Mexico,MEX,1992,25.08641
Mexico,MEX,1993,24.627949
Mexico,MEX,1994,18.134733
Mexico,MEX,1995,22.629654
Mexico,MEX,1996,23.968714
Mexico,MEX,1997,19.348513
Mexico,MEX,1998,16.985353
Mexico,MEX,1999,20.421417
Mexico,MEX,2000,22.929117
Mexico,MEX,2001,19.66496
Mexico,MEX,2002,17.422094
Mexico,MEX,2003,15.853659
Mexico,MEX,2004,17.313446
Mexico,MEX,2005,18.278084
Mexico,MEX,2006,18.42561
Mexico,MEX,2007,17.276155
Mexico,MEX,2008,21.538712
Mexico,MEX,2009,16.536974
Mexico,MEX,2010,19.42816
Mexico,MEX,2011,18.091637
Mexico,MEX,2012,16.575943
Mexico,MEX,2013,15.54929
Mexico,MEX,2014,19.80082
Mexico,MEX,2015,17.59769
Mexico,MEX,2016,17.480696
Mexico,MEX,2017,18.075953
Mexico,MEX,2018,17.703753
Mexico,MEX,2019,18.548794
Mexico,MEX,2020,21.255222
Mexico,MEX,2021,23.9353
Middle Africa (BP),,1985,93.90082
Middle Africa (BP),,1986,93.910446
Middle Africa (BP),,1987,93.7153
Middle Africa (BP),,1988,93.80739
Middle Africa (BP),,1989,95.84659
Middle Africa (BP),,1990,94.516045
Middle Africa (BP),,1991,94.06001
Middle Africa (BP),,1992,94.97874
Middle Africa (BP),,1993,95.05255
Middle Africa (BP),,1994,94.49943
Middle Africa (BP),,1995,94.75525
Middle Africa (BP),,1996,93.61225
Middle Africa (BP),,1997,91.73523
Middle Africa (BP),,1998,90.76122
Middle Africa (BP),,1999,89.7456
Middle Africa (BP),,2000,89.72168
Middle Africa (BP),,2001,89.152855
Middle Africa (BP),,2002,88.268005
Middle Africa (BP),,2003,86.58891
Middle Africa (BP),,2004,89.09348
Middle Africa (BP),,2005,87.72686
Middle Africa (BP),,2006,86.70356
Middle Africa (BP),,2007,80.725746
Middle Africa (BP),,2008,79.7867
Middle Africa (BP),,2009,75.59
Middle Africa (BP),,2010,75.00346
Middle Africa (BP),,2011,74.663895
Middle Africa (BP),,2012,71.56991
Middle Africa (BP),,2013,68.88438
Middle Africa (BP),,2014,66.29752
Middle Africa (BP),,2015,62.707497
Middle Africa (BP),,2016,64.72205
Middle Africa (BP),,2017,70.33562
Middle Africa (BP),,2018,71.54936
Middle Africa (BP),,2019,69.30441
Middle Africa (BP),,2020,71.87016
Middle Africa (BP),,2021,71.52972
Middle East (BP),,1985,5.6877437
Middle East (BP),,1986,5.6142855
Middle East (BP),,1987,6.4858704
Middle East (BP),,1988,6.245862
Middle East (BP),,1989,5.1937556
Middle East (BP),,1990,5.916399
Middle East (BP),,1991,4.4339557
Middle East (BP),,1992,6.2344046
Middle East (BP),,1993,6.267956
Middle East (BP),,1994,4.8721848
Middle East (BP),,1995,5.263788
Middle East (BP),,1996,5.0264316
Middle East (BP),,1997,4.0112405
Middle East (BP),,1998,4.0260396
Middle East (BP),,1999,2.6437502
Middle East (BP),,2000,2.25078
Middle East (BP),,2001,2.2923808
Middle East (BP),,2002,3.0876818
Middle East (BP),,2003,3.2278824
Middle East (BP),,2004,3.8068519
Middle East (BP),,2005,3.6461666
Middle East (BP),,2006,4.0725255
Middle East (BP),,2007,3.5919962
Middle East (BP),,2008,1.7992412
Middle East (BP),,2009,1.5202546
Middle East (BP),,2010,2.0082183
Middle East (BP),,2011,2.1018913
Middle East (BP),,2012,2.330622
Middle East (BP),,2013,2.4780593
Middle East (BP),,2014,2.0421667
Middle East (BP),,2015,1.7025988
Middle East (BP),,2016,2.0760791
Middle East (BP),,2017,2.099251
Middle East (BP),,2018,1.6610606
Middle East (BP),,2019,4.286895
Middle East (BP),,2020,3.5206285
Middle East (BP),,2021,2.9128067
Morocco,MAR,1985,6.616746
Morocco,MAR,1986,8.281814
Morocco,MAR,1987,10.311211
Morocco,MAR,1988,10.418522
Morocco,MAR,1989,12.821364
Morocco,MAR,1990,12.671375
Morocco,MAR,1991,13.318849
Morocco,MAR,1992,9.918716
Morocco,MAR,1993,4.470232
Morocco,MAR,1994,7.3234525
Morocco,MAR,1995,5.0529275
Morocco,MAR,1996,15.60855
Morocco,MAR,1997,15.324062
Morocco,MAR,1998,13.70296
Morocco,MAR,1999,6.3978286
Morocco,MAR,2000,6.3478975
Morocco,MAR,2001,7.535212
Morocco,MAR,2002,6.794195
Morocco,MAR,2003,9.951457
Morocco,MAR,2004,10.228572
Morocco,MAR,2005,6.286627
Morocco,MAR,2006,6.0716133
Morocco,MAR,2007,6.153051
Morocco,MAR,2008,6.211813
Morocco,MAR,2009,14.635365
Morocco,MAR,2010,17.343487
Morocco,MAR,2011,10.764306
Morocco,MAR,2012,8.835341
Morocco,MAR,2013,15.646004
Morocco,MAR,2014,13.013699
Morocco,MAR,2015,15.064318
Morocco,MAR,2016,15.55118
Morocco,MAR,2017,14.8652935
Morocco,MAR,2018,19.047619
Morocco,MAR,2019,19.009504
Morocco,MAR,2020,18.290775
Morocco,MAR,2021,19.806295
Netherlands,NLD,1985,0.7050417
Netherlands,NLD,1986,0.82923925
Netherlands,NLD,1987,1.0299791
Netherlands,NLD,1988,1.2246245
Netherlands,NLD,1989,1.3136109
Netherlands,NLD,1990,1.1420612
Netherlands,NLD,1991,1.2525253
Netherlands,NLD,1992,1.2978585
Netherlands,NLD,1993,1.4296854
Netherlands,NLD,1994,1.5817223
Netherlands,NLD,1995,1.7433237
Netherlands,NLD,1996,2.1361504
Netherlands,NLD,1997,2.3296244
Netherlands,NLD,1998,2.552817
Netherlands,NLD,1999,2.9007282
Netherlands,NLD,2000,3.3225193
Netherlands,NLD,2001,3.5427592
Netherlands,NLD,2002,4.156658
Netherlands,NLD,2003,4.099379
Netherlands,NLD,2004,5.247005
Netherlands,NLD,2005,7.4839487
Netherlands,NLD,2006,8.156855
Netherlands,NLD,2007,7.2285714
Netherlands,NLD,2008,8.87337
Netherlands,NLD,2009,9.536809
Netherlands,NLD,2010,9.394677
Netherlands,NLD,2011,10.82506
Netherlands,NLD,2012,12.098574
Netherlands,NLD,2013,11.921183
Netherlands,NLD,2014,11.286572
Netherlands,NLD,2015,12.58272
Netherlands,NLD,2016,12.984275
Netherlands,NLD,2017,15.072639
Netherlands,NLD,2018,16.634413
Netherlands,NLD,2019,18.867456
Netherlands,NLD,2020,26.671553
Netherlands,NLD,2021,33.278515
New Zealand,NZL,1985,76.29749
New Zealand,NZL,1986,82.40133
New Zealand,NZL,1987,80.68693
New Zealand,NZL,1988,80.5822
New Zealand,NZL,1989,80.16134
New Zealand,NZL,1990,80.14338
New Zealand,NZL,1991,77.339325
New Zealand,NZL,1992,72.75511
New Zealand,NZL,1993,77.167366
New Zealand,NZL,1994,82.148926
New Zealand,NZL,1995,83.93446
New Zealand,NZL,1996,79.182655
New Zealand,NZL,1997,70.287834
New Zealand,NZL,1998,75.8403
New Zealand,NZL,1999,69.84938
New Zealand,NZL,2000,72.07538
New Zealand,NZL,2001,64.86698
New Zealand,NZL,2002,70.881905
New Zealand,NZL,2003,67.796616
New Zealand,NZL,2004,73.489044
New Zealand,NZL,2005,66.20905
New Zealand,NZL,2006,66.46863
New Zealand,NZL,2007,66.8946
New Zealand,NZL,2008,65.74664
New Zealand,NZL,2009,72.56344
New Zealand,NZL,2010,73.94997
New Zealand,NZL,2011,76.54264
New Zealand,NZL,2012,72.69988
New Zealand,NZL,2013,75.07082
New Zealand,NZL,2014,79.57795
New Zealand,NZL,2015,80.43378
New Zealand,NZL,2016,84.22648
New Zealand,NZL,2017,81.440445
New Zealand,NZL,2018,83.46765
New Zealand,NZL,2019,81.94888
New Zealand,NZL,2020,80.430756
New Zealand,NZL,2021,80.723175
Non-OECD (BP),,1985,23.438467
Non-OECD (BP),,1986,23.12016
Non-OECD (BP),,1987,22.500242
Non-OECD (BP),,1988,22.713446
Non-OECD (BP),,1989,22.45255
Non-OECD (BP),,1990,22.769894
Non-OECD (BP),,1991,23.158373
Non-OECD (BP),,1992,23.203213
Non-OECD (BP),,1993,24.063929
Non-OECD (BP),,1994,24.850384
Non-OECD (BP),,1995,24.767292
Non-OECD (BP),,1996,23.866703
Non-OECD (BP),,1997,23.554155
Non-OECD (BP),,1998,23.985228
Non-OECD (BP),,1999,23.301579
Non-OECD (BP),,2000,22.86486
Non-OECD (BP),,2001,22.567284
Non-OECD (BP),,2002,21.79672
Non-OECD (BP),,2003,20.67045
Non-OECD (BP),,2004,21.440836
Non-OECD (BP),,2005,21.220587
Non-OECD (BP),,2006,20.854326
Non-OECD (BP),,2007,20.457186
Non-OECD (BP),,2008,21.216066
Non-OECD (BP),,2009,21.058748
Non-OECD (BP),,2010,21.125713
Non-OECD (BP),,2011,20.35671
Non-OECD (BP),,2012,21.101255
Non-OECD (BP),,2013,21.606506
Non-OECD (BP),,2014,22.048069
Non-OECD (BP),,2015,22.429813
Non-OECD (BP),,2016,23.227602
Non-OECD (BP),,2017,23.794056
Non-OECD (BP),,2018,24.326496
Non-OECD (BP),,2019,25.188034
Non-OECD (BP),,2020,26.539045
Non-OECD (BP),,2021,26.545439
North America,,1985,20.358717
North America,,1986,20.584515
North America,,1987,18.838133
North America,,1988,17.085234
North America,,1989,17.093441
North America,,1990,17.665442
North America,,1991,17.552961
North America,,1992,16.947763
North America,,1993,17.304525
North America,,1994,16.433956
North America,,1995,17.44567
North America,,1996,18.395369
North America,,1997,18.089197
North America,,1998,16.392944
North America,,1999,16.437338
North America,,2000,16.674294
North America,,2001,14.762755
North America,,2002,15.840313
North America,,2003,15.72993
North America,,2004,15.530708
North America,,2005,15.895605
North America,,2006,16.311457
North America,,2007,15.539052
North America,,2008,16.662205
North America,,2009,17.7197
North America,,2010,17.23324
North America,,2011,19.328506
North America,,2012,19.253252
North America,,2013,19.962814
North America,,2014,20.469675
North America,,2015,20.69821
North America,,2016,22.19544
North America,,2017,24.251726
North America,,2018,23.943134
North America,,2019,24.587128
North America,,2020,26.760265
North America,,2021,27.08193
North America (BP),,1985,20.513897
North America (BP),,1986,20.740692
North America (BP),,1987,18.97351
North America (BP),,1988,17.187428
North America (BP),,1989,17.222912
North America (BP),,1990,17.806849
North America (BP),,1991,17.69094
North America (BP),,1992,17.087687
North America (BP),,1993,17.445127
North America (BP),,1994,16.591576
North America (BP),,1995,17.622997
North America (BP),,1996,18.578764
North America (BP),,1997,18.288256
North America (BP),,1998,16.568678
North America (BP),,1999,16.604486
North America (BP),,2000,15.452188
North America (BP),,2001,13.815156
North America (BP),,2002,14.850508
North America (BP),,2003,14.669569
North America (BP),,2004,14.432953
North America (BP),,2005,14.762103
North America (BP),,2006,15.178543
North America (BP),,2007,14.416592
North America (BP),,2008,15.465937
North America (BP),,2009,16.522142
North America (BP),,2010,16.060768
North America (BP),,2011,18.134876
North America (BP),,2012,18.08235
North America (BP),,2013,18.69915
North America (BP),,2014,19.051573
North America (BP),,2015,19.400188
North America (BP),,2016,20.856611
North America (BP),,2017,22.804197
North America (BP),,2018,22.575453
North America (BP),,2019,23.181515
North America (BP),,2020,25.27654
North America (BP),,2021,25.771479
Norway,NOR,1985,99.12481
Norway,NOR,1986,98.9135
Norway,NOR,1987,99.05163
Norway,NOR,1988,98.96747
Norway,NOR,1989,99.35569
Norway,NOR,1990,99.90944
Norway,NOR,1991,99.891365
Norway,NOR,1992,99.90599
Norway,NOR,1993,99.89131
Norway,NOR,1994,99.75045
Norway,NOR,1995,99.754364
Norway,NOR,1996,99.61749
Norway,NOR,1997,99.682915
Norway,NOR,1998,99.71628
Norway,NOR,1999,99.67252
Norway,NOR,2000,99.77533
Norway,NOR,2001,99.65335
Norway,NOR,2002,99.67722
Norway,NOR,2003,99.474625
Norway,NOR,2004,99.46354
Norway,NOR,2005,99.57695
Norway,NOR,2006,99.430176
Norway,NOR,2007,99.26438
Norway,NOR,2008,99.524895
Norway,NOR,2009,96.63102
Norway,NOR,2010,95.84045
Norway,NOR,2011,96.58506
Norway,NOR,2012,97.98704
Norway,NOR,2013,97.86148
Norway,NOR,2014,97.87143
Norway,NOR,2015,97.90997
Norway,NOR,2016,97.995
Norway,NOR,2017,98.025734
Norway,NOR,2018,97.97038
Norway,NOR,2019,97.941536
Norway,NOR,2020,98.57143
Norway,NOR,2021,99.543526
OECD (BP),,1985,19.512907
OECD (BP),,1986,19.212631
OECD (BP),,1987,18.55191
OECD (BP),,1988,18.06855
OECD (BP),,1989,16.903095
OECD (BP),,1990,17.091984
OECD (BP),,1991,16.964428
OECD (BP),,1992,16.772308
OECD (BP),,1993,17.396431
OECD (BP),,1994,16.484568
OECD (BP),,1995,17.02076
OECD (BP),,1996,17.000402
OECD (BP),,1997,17.061174
OECD (BP),,1998,16.357248
OECD (BP),,1999,16.217278
OECD (BP),,2000,15.851586
OECD (BP),,2001,14.942202
OECD (BP),,2002,15.100307
OECD (BP),,2003,14.873928
OECD (BP),,2004,15.131129
OECD (BP),,2005,15.229414
OECD (BP),,2006,15.643352
OECD (BP),,2007,15.427558
OECD (BP),,2008,16.384945
OECD (BP),,2009,17.418543
OECD (BP),,2010,17.791267
OECD (BP),,2011,19.156216
OECD (BP),,2012,20.147673
OECD (BP),,2013,21.299486
OECD (BP),,2014,22.038666
OECD (BP),,2015,23.037766
OECD (BP),,2016,23.88447
OECD (BP),,2017,25.139122
OECD (BP),,2018,25.942226
OECD (BP),,2019,27.159416
OECD (BP),,2020,29.808926
OECD (BP),,2021,29.886593
Oceania,,1985,23.738043
Oceania,,1986,24.338156
Oceania,,1987,23.005861
Oceania,,1988,22.994003
Oceania,,1989,21.992691
Oceania,,1990,22.126585
Oceania,,1991,22.126387
Oceania,,1992,20.957798
Oceania,,1993,21.892986
Oceania,,1994,22.295982
Oceania,,1995,22.22938
Oceania,,1996,21.246489
Oceania,,1997,19.126083
Oceania,,1998,19.212862
Oceania,,1999,17.974947
Oceania,,2000,19.18146
Oceania,,2001,17.18653
Oceania,,2002,18.08011
Oceania,,2003,18.0987
Oceania,,2004,19.039595
Oceania,,2005,18.62056
Oceania,,2006,18.988184
Oceania,,2007,18.487276
Oceania,,2008,17.467155
Oceania,,2009,18.014269
Oceania,,2010,19.500698
Oceania,,2011,21.503984
Oceania,,2012,21.246023
Oceania,,2013,24.380823
Oceania,,2014,24.664177
Oceania,,2015,24.816568
Oceania,,2016,25.750557
Oceania,,2017,25.85771
Oceania,,2018,26.848362
Oceania,,2019,30.194115
Oceania,,2020,33.173203
Oceania,,2021,36.266747
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0.058858152
Oman,OMN,2018,0.056385677
Oman,OMN,2019,0.055478502
Oman,OMN,2020,0.37856728
Oman,OMN,2021,0.43763673
Pakistan,PAK,1985,45.182903
Pakistan,PAK,1986,38.499657
Pakistan,PAK,1987,45.04877
Pakistan,PAK,1988,42.204395
Pakistan,PAK,1989,40.749832
Pakistan,PAK,1990,37.154285
Pakistan,PAK,1991,36.40593
Pakistan,PAK,1992,37.227722
Pakistan,PAK,1993,38.471695
Pakistan,PAK,1994,37.16468
Pakistan,PAK,1995,35.681023
Pakistan,PAK,1996,36.70133
Pakistan,PAK,1997,29.523495
Pakistan,PAK,1998,36.309155
Pakistan,PAK,1999,32.9313
Pakistan,PAK,2000,28.059938
Pakistan,PAK,2001,28.376417
Pakistan,PAK,2002,31.67702
Pakistan,PAK,2003,35.48012
Pakistan,PAK,2004,32.454086
Pakistan,PAK,2005,35.17072
Pakistan,PAK,2006,34.630474
Pakistan,PAK,2007,32.52176
Pakistan,PAK,2008,32.679813
Pakistan,PAK,2009,31.461407
Pakistan,PAK,2010,34.48714
Pakistan,PAK,2011,30.95012
Pakistan,PAK,2012,31.27421
Pakistan,PAK,2013,31.678265
Pakistan,PAK,2014,32.112915
Pakistan,PAK,2015,32.787178
Pakistan,PAK,2016,28.823292
Pakistan,PAK,2017,24.616203
Pakistan,PAK,2018,30.500359
Pakistan,PAK,2019,29.787548
Pakistan,PAK,2020,31.209818
Pakistan,PAK,2021,29.739628
Peru,PER,1985,78.86219
Peru,PER,1986,78.88477
Peru,PER,1987,78.63773
Peru,PER,1988,77.9147
Peru,PER,1989,77.5989
Peru,PER,1990,76.80331
Peru,PER,1991,80.27206
Peru,PER,1992,74.8514
Peru,PER,1993,80.416
Peru,PER,1994,81.09164
Peru,PER,1995,77.48533
Peru,PER,1996,77.90021
Peru,PER,1997,74.46556
Peru,PER,1998,74.98883
Peru,PER,1999,77.063034
Peru,PER,2000,82.241554
Peru,PER,2001,85.60235
Peru,PER,2002,83.04771
Peru,PER,2003,81.992
Peru,PER,2004,73.249466
Peru,PER,2005,71.11286
Peru,PER,2006,73.29843
Peru,PER,2007,66.64379
Peru,PER,2008,59.575134
Peru,PER,2009,61.88822
Peru,PER,2010,58.430576
Peru,PER,2011,57.771263
Peru,PER,2012,56.428947
Peru,PER,2013,54.765903
Peru,PER,2014,52.933056
Peru,PER,2015,53.676468
Peru,PER,2016,51.966293
Peru,PER,2017,58.7114
Peru,PER,2018,60.83775
Peru,PER,2019,60.802685
Peru,PER,2020,63.80159
Peru,PER,2021,60.61232
Philippines,PHL,1985,50.492752
Philippines,PHL,1986,55.260315
Philippines,PHL,1987,44.797146
Philippines,PHL,1988,46.810833
Philippines,PHL,1989,47.654404
Philippines,PHL,1990,45.42014
Philippines,PHL,1991,42.50848
Philippines,PHL,1992,39.195976
Philippines,PHL,1993,40.24606
Philippines,PHL,1994,39.99475
Philippines,PHL,1995,36.857006
Philippines,PHL,1996,36.95208
Philippines,PHL,1997,33.43468
Philippines,PHL,1998,33.62355
Philippines,PHL,1999,44.49218
Philippines,PHL,2000,44.375717
Philippines,PHL,2001,38.716812
Philippines,PHL,2002,37.016335
Philippines,PHL,2003,34.80663
Philippines,PHL,2004,35.07268
Philippines,PHL,2005,33.684017
Philippines,PHL,2006,37.405983
Philippines,PHL,2007,32.930458
Philippines,PHL,2008,35.265865
Philippines,PHL,2009,34.12498
Philippines,PHL,2010,28.048216
Philippines,PHL,2011,29.06119
Philippines,PHL,2012,28.896818
Philippines,PHL,2013,26.82084
Philippines,PHL,2014,26.122978
Philippines,PHL,2015,26.213593
Philippines,PHL,2016,24.631138
Philippines,PHL,2017,24.743032
Philippines,PHL,2018,23.784706
Philippines,PHL,2019,21.47436
Philippines,PHL,2020,22.648321
Philippines,PHL,2021,22.125694
Poland,POL,1985,1.6330947
Poland,POL,1986,1.3664162
Poland,POL,1987,1.2713172
Poland,POL,1988,1.3073299
Poland,POL,1989,1.1769234
Poland,POL,1990,1.108301
Poland,POL,1991,1.130199
Poland,POL,1992,1.2395746
Poland,POL,1993,1.1762028
Poland,POL,1994,1.3354341
Poland,POL,1995,1.430135
Poland,POL,1996,1.4590268
Poland,POL,1997,1.5112815
Poland,POL,1998,1.7972579
Poland,POL,1999,1.671548
Poland,POL,2000,1.6273223
Poland,POL,2001,1.9343168
Poland,POL,2002,1.943996
Poland,POL,2003,1.4999001
Poland,POL,2004,2.1016684
Poland,POL,2005,2.48307
Poland,POL,2006,2.6737301
Poland,POL,2007,3.4256516
Poland,POL,2008,4.274444
Poland,POL,2009,5.7515388
Poland,POL,2010,6.9299364
Poland,POL,2011,8.054721
Poland,POL,2012,10.443604
Poland,POL,2013,10.408151
Poland,POL,2014,12.533148
Poland,POL,2015,13.815148
Poland,POL,2016,13.733519
Poland,POL,2017,14.1999655
Poland,POL,2018,12.755915
Poland,POL,2019,15.615801
Poland,POL,2020,17.964872
Poland,POL,2021,17.094591
Portugal,PRT,1985,59.47619
Portugal,PRT,1986,44.804718
Portugal,PRT,1987,48.507572
Portugal,PRT,1988,57.29912
Portugal,PRT,1989,25.116282
Portugal,PRT,1990,34.6982
Portugal,PRT,1991,33.109016
Portugal,PRT,1992,18.541033
Portugal,PRT,1993,30.42917
Portugal,PRT,1994,37.12097
Portugal,PRT,1995,28.295624
Portugal,PRT,1996,45.858765
Portugal,PRT,1997,41.681313
Portugal,PRT,1998,36.365974
Portugal,PRT,1999,20.088558
Portugal,PRT,2000,29.668049
Portugal,PRT,2001,34.091404
Portugal,PRT,2002,21.314346
Portugal,PRT,2003,38.048153
Portugal,PRT,2004,27.465418
Portugal,PRT,2005,17.864876
Portugal,PRT,2006,32.365658
Portugal,PRT,2007,34.57027
Portugal,PRT,2008,32.189976
Portugal,PRT,2009,36.96443
Portugal,PRT,2010,52.80313
Portugal,PRT,2011,46.47263
Portugal,PRT,2012,42.50604
Portugal,PRT,2013,58.32179
Portugal,PRT,2014,60.758278
Portugal,PRT,2015,47.53267
Portugal,PRT,2016,54.6254
Portugal,PRT,2017,39.13345
Portugal,PRT,2018,50.350967
Portugal,PRT,2019,52.986664
Portugal,PRT,2020,58.420643
Portugal,PRT,2021,63.814728
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.06925208
Qatar,QAT,2012,0.091715075
Qatar,QAT,2013,0.09182737
Qatar,QAT,2014,0.10964912
Qatar,QAT,2015,0.102197245
Qatar,QAT,2016,0.100250624
Qatar,QAT,2017,0.09310987
Qatar,QAT,2018,0.08853475
Qatar,QAT,2019,0.08508828
Qatar,QAT,2020,0.089565605
Qatar,QAT,2021,0.08421053
Romania,ROU,1985,17.70169
Romania,ROU,1986,14.322055
Romania,ROU,1987,15.131142
Romania,ROU,1988,19.617111
Romania,ROU,1989,18.032722
Romania,ROU,1990,17.744946
Romania,ROU,1991,25.68662
Romania,ROU,1992,21.662655
Romania,ROU,1993,23.067196
Romania,ROU,1994,23.71003
Romania,ROU,1995,28.264183
Romania,ROU,1996,25.823366
Romania,ROU,1997,30.888575
Romania,ROU,1998,35.648235
Romania,ROU,1999,36.239353
Romania,ROU,2000,28.665632
Romania,ROU,2001,27.861813
Romania,ROU,2002,29.492832
Romania,ROU,2003,24.179432
Romania,ROU,2004,29.226412
Romania,ROU,2005,34.03467
Romania,ROU,2006,29.282297
Romania,ROU,2007,25.95655
Romania,ROU,2008,26.512701
Romania,ROU,2009,26.935736
Romania,ROU,2010,33.49282
Romania,ROU,2011,26.32258
Romania,ROU,2012,25.399796
Romania,ROU,2013,34.41503
Romania,ROU,2014,41.60147
Romania,ROU,2015,39.729977
Romania,ROU,2016,41.75569
Romania,ROU,2017,37.9828
Romania,ROU,2018,40.642456
Romania,ROU,2019,41.61879
Romania,ROU,2020,44.246674
Romania,ROU,2021,44.545914
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0.003998721
Saudi Arabia,SAU,2012,0.011041184
Saudi Arabia,SAU,2013,0.014081532
Saudi Arabia,SAU,2014,0.016032835
Saudi Arabia,SAU,2015,0.01477585
Saudi Arabia,SAU,2016,0.014817889
Saudi Arabia,SAU,2017,0.019753365
Saudi Arabia,SAU,2018,0.047781166
Saudi Arabia,SAU,2019,0.062602475
Saudi Arabia,SAU,2020,0.062124662
Saudi Arabia,SAU,2021,0.23274073
Singapore,SGP,1985,0
Singapore,SGP,1986,0.8036685
Singapore,SGP,1987,0.71949756
Singapore,SGP,1988,0.65296715
Singapore,SGP,1989,0.6054605
Singapore,SGP,1990,0.54425776
Singapore,SGP,1991,1.4762061
Singapore,SGP,1992,1.3965604
Singapore,SGP,1993,1.2920306
Singapore,SGP,1994,1.1849831
Singapore,SGP,1995,1.1107384
Singapore,SGP,1996,1.0247016
Singapore,SGP,1997,0.9172801
Singapore,SGP,1998,0.86344224
Singapore,SGP,1999,0.8299458
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0.022899017
Singapore,SGP,2012,0.022461815
Singapore,SGP,2013,0.35041612
Singapore,SGP,2014,0.59625214
Singapore,SGP,2015,0.85666525
Singapore,SGP,2016,1.0792098
Singapore,SGP,2017,1.1064173
Singapore,SGP,2018,1.3061548
Singapore,SGP,2019,1.6231884
Singapore,SGP,2020,1.808176
Singapore,SGP,2021,2.0755422
Slovakia,SVK,1985,9.406381
Slovakia,SVK,1986,6.930652
Slovakia,SVK,1987,8.1763935
Slovakia,SVK,1988,7.6175184
Slovakia,SVK,1989,8.151226
Slovakia,SVK,1990,7.3754416
Slovakia,SVK,1991,5.812036
Slovakia,SVK,1992,8.347676
Slovakia,SVK,1993,14.428275
Slovakia,SVK,1994,17.11818
Slovakia,SVK,1995,18.463867
Slovakia,SVK,1996,16.614298
Slovakia,SVK,1997,16.214056
Slovakia,SVK,1998,16.595415
